   4    303    406    505    505    509    505    202    303    204    607    404    608    102    303 
   4    404    406    607    506    707    505    203    304    204    707    404    508    305    105 
   4    404    306    506    505    808    508    102    303    304    306    404    505    303    303 
   4    404    306    306    606    707    707    202    404    204    707    303    708    203    105 
   4    404    303    305    505    607    505    203    404    404    606    202    506    304    101 
   4    404    303    306    303    707    407    102    304    303    204    404    506    103    103 
   4    304    506    507    505    606    404    202    203    205    207    304    506    304    105 
   4    304    405    507    510    707    505    101    404    204    407    204    505    102    101 
   4    304    304    507    408    609    405    203    303    204    607    304    606    103    101 
   5    404    404    707    505    707    505    202    404    205    606    404    506    303    103 
   5    404    407    306    404    606    505    202    404    205    606    404    506    102    105 
   5    404    404    506    505    707    508    103    404    204    607    304    505    103    303 
   5    404    404    507    410    606    407    101    404    204    607    204    606    305    103 
   5    404    607    607    404    707    404    202    404    205    707    203    505    103    105 
   5    303    607    707    303    607    508    203    203    204    606    304    505    103    103 
   5    404    405    606    505    606    407    203    303    202    909    304    607    203    101 
   5    304    507    506    303    707    508    101    204    404    607    204    507    303    101 
   5    304    607    507    506    709    407    202    404    505    707    303    505    103    103 
   5    404    707    305    505    609    404    103    304    204    707    202    707    101    303 
   5    304    405    707    303    707    407    203    304    204    607    304    505    103    505 
   5    304    507    606    506    606    404    202    404    205    607    204    607    303    105 
   5    303    607    506    306    707    508    202    403    204    707    203    507    102    103 
   5    303    707    307    505    606    407    203    403    202    606    304    505    103    103 
   5    304    404    607    505    707    508    101    404    404    609    104    707    305    101 
   6    303    303    606    303    606    404    202    202    204    607    404    606    303    103 
   6    404    303    506    404    707    404    102    404    205    606    404    506    305    305 
   6    404    303    606    406    707    404    202    404    505    607    404    505    103    103 
   6    404    303    607    404    707    508    202    303    204    606    203    506    303    101 
   6    404    505    606    404    607    404    202    303    205    909    404    606    303    105 
   6    404    404    206    506    606    404    102    303    205    607    404    606    102    101 
   6    404    303    606    505    707    505    202    303    205    707    303    507    103    105 
   6    404    303    305    506    709    404    202    404    205    707    104    506    103    101 
   6    404    303    306    505    606    404    102    404    505    707    202    606    102    103 
   6    404    303    306    505    607    505    202    303    205    607    204    607    103    105 
   6    404    506    606    505    709    404    101    404    204    606    404    606    101    103 
   6    303    507    507    303    609    405    203    404    204    707    404    506    305    303 
   6    404    507    607    505    607    508    203    404    204    607    204    506    103    305 
   6    404    507    507    506    707    407    202    404    404    607    103    506    103    103 
   6    404    303    606    408    607    404    202    404    204    707    304    506    101    101 
   6    404    404    306    510    607    505    102    404    505    607    404    506    202    303 
   6    303    303    606    404    707    407    101    303    204    606    303    607    103    305 
   6    304    303    305    808    709    404    203    304    404    707    304    606    101    303 
   6    304    506    606    506    909    507    203    304    505    607    202    506    305    103 
   6    303    507    306   1010    909    707    202    304    202    606    303    505    103    505 
   7    303    404    306    404    506    407    203    303    508    707    404    606    404    101 
   7    404    404    507    303    609    407    103    404    404    707    103    506    305    105 
   7    404    606    507    610    707    508    203    404    505    707    304    607    303    101 
   7    303    404    306    404    709    407    203    303    405    707    404    606    304    101 
   7    204    305    606    303    406    404    103    303    505    606    304    505    304    305 
   7    404    303    307    303    707    407    202    404    508    707    103    506    303    101 
   7    303    505    306    505    707    407    102    404    202    707    404    606    304    303 
   7    404    404    505    410    507    505    203    404    208    507    404    505    304    202 
   7    404    404    507    406    707    508    203    404    508    707    202    506    304    105 
   7    303    506    607    308    506    407    101    303    405    606    304    505    202    101 
   7    404    404    307    303    808    407    202    404    508    707    303    506    303    102 
   7    303    303    307    303    707    407    101    404    508    707    303    506    303    303 
   7    304    304    505    608    707    405    102    305    808    505    204    506    404    205 
   7    304    405    507    304    506    407    203    304    208    506    103    607    304    203 
   7    204    404    306    303    707    508    101    404    508    606    204    606    304    305 
   7    404    305    505    610    507    407    102    305    408    707    103    505    303    202 
   7    303    303    507    404    707    404    203    304    808    707    303    505    304    105 
   7    404    505    607    306    506    407    203    404    808    505    404    506    304    101 
   7    404    404    307    303    808    407    101    305    508    707    404    506    202    305 
   7    303    404    307    505    707    505    202    304    508    707    202    506    303    205 
   7    404    506    505    410    707    508    101    404    505    505    304    607    303    205 
   8    404    507    606    409    707    508    203    303    508    606    303    606    304    303 
   8    404    406    606    510    707    505    203    303    505    608    304    606    303    203 
   8    304    303    606    505    606    404    203    406    508    606    303    606    303    202 
   8    404    404    606    510    507    505    203    404    608    606    303    606    303    102 
   8    404    404    606    409    606    404    203    606    508    606    304    606    303    203 
   8    304    606    606    505    707    505    203    406    808    606    404    606    304    303 
   8    405    505    606    408    606    404    202    406    508    505    303    606    404    202 
   8    404    505    606    404    606    505    202    406    505    606    303    606    404    102 
   8    404    505    707    404    404    404    202    306    505    606    303    606    303    505 
   8    404    204    607    505    707    505    202    306    808    606    304    606    304    203 
   8    303    204    707    510    606    508    203    406    606    506    303    505    304    305 
   8    404    202    607    409    707    404    203    404    606    608    304    606    404    205 
   8    304    404    607    505    606    405    202    606    506    404    304    506    404    102 
   8    304    506    607    408    606    404    202    406    608    606    304    505    303    505 
   8    304    406    607    404    404    505    303    406    505    608    203    506    304    203 
   8    303    505    707    410    707    405    203    406    505    506    303    505    304    303 
   9    304    404    506    510    508    505    203    404    508    507    304    606    303    303 
   9    303    404    606    406    407    508    203    303    508    707    404    506    303    305 
   9    304    404    505    505    505    508    203    404    404    707    103    606    305    103 
   9    404    303    306    404    707    407    202    505    208    707    202    606    303    101 
   9    404    404    506    505    808    407    103    505    505    707    203    506    303    103 
   9    404    303    505    506    508    407    102    404    408    707    203    606    305    101 
   9    404    404    505    409    505    404    203    404    508    707    304    505    304    105 
   9    304    505    607    408    707    508    202    304    808    505    404    506    304    105 
   9    304    404    307    304    506    407    103    404    808    506    304    606    304    103 
   9    303    404    606    609    407    407    202    304    708    507    203    506    303    202 
   9    303    506    505    409    505    407    203    405    708    707    404    607    304    101 
   9    303    404    306    404    707    407    203    505    505    507    304    606    305    505 
   9    404    303    506    308    808    505    103    405    405    707    204    505    304    102 
   9    404    304    306    909    508    508    101    405    708    505    404    506    202    101 
   9    404    405    505    304    506    404    202    405    707    506    404    606    303    205 
   9    304    404    507    305    407    505    101    404    708    507    202    505    305    203 
   9    304    303    607    404    505    407    102    304    508    707    304    506    404    305 
   9    303    404    307    606    707    407    203    303    505    507    304    505    303    303 
   9    404    304    707    405    404    508    203    304    507    606    203    506    405    102 
   9    404    304    607    409    508    407    101    305    202    607    204    506    305    101 
   9    404    404    506    505    407    404    203    405    708    506    103    506    405    202 
  10    404    303    607    505    506    808    203    303    507    606    304    505    303    202 
  10    303    303    606    505    505    508    202    404    508    606    303    506    202    103 
  10    404    404    606    505    507    508    202    505    508    608    304    505    304    202 
  10      0      0    606    303    606    707    202    505    608    606    303    506    305    303 
  10    404    404    607    505    507    808    202    305    507    606    404    505    305    103 
  10    404    404    606    505    406    808    101    303    508    606    303    505    304    103 
  10    404    404    606    505    505    808    203    305    508    608    303    506    304    202 
  10    404    305    606    409    506    407    203    204    507    606    304    505    304    202 
  10    405    404    606    404    404    407    202    306    508    606    303    606    103    101 
  10    404    303    607    505    505    808    203    306    508    606    404    506    303    103 
  10    304    303    707    505    506    408    101    306    508    606    303    606    305    303 
  10    304    404    606    505    404    508    203    305    508    505    304    506    305    202 
  10    303    404    607    505    505    507    203    303    607    608    304    606    304    303 
  10    405    304    707    505    505    404    202    305    508    808    303    507    103    103 
  10    304    305    606    409    507    707    203    204    508    508    304    607    303    103 
  10    303    304    607    409    406    508    303    306    508    508    404    606    305    101 
  11    404    404    707    510    507    508    202    306    506    606    304    506    303    103 
  11    303    305    707    410    406    408    202    306    506    606    304    506    304    103 
  11    405    303    607    404    506    404    202    303    506    606    304    606    304    103 
  11    304    406    707    510    507    505    203    407    508    608    304    506    304    207 
  11    404    303    607    510    507    404    203    307    808    404    203    606    303    202 
  11    304    303    707    404    406    404    202    202    508    606    303    506    404    103 
  11    404    305    609    510    404    404    205    303    508    608    303    606    304    103 
  11    505    406    607    510    505    508    203    303    506    608    304    505    303    303 
  11    405    404    606    510    406    508    202    303    508    606    404    606    303    207 
  11    303    303    707    409    404    404    202    306    508    505    303    506    303    303 
  11    303    303    707    404    406    404    202    406    608    606    304    505    304    207 
  11    404    303    707    510    507    404    202    406    508    606    304    506    305    306 
  11    405    304    607    409    507    405    205    303    606    606    304    507    303    707 
  11    304    305    606    404    406    508    305    306    606    608    203    505    304    207 
  11    304    505    707    510    404    408    505    606    808    404    303    607    305    303 
  11    505    505    609    404    507    404    202    307    508    606    304    506    303    207 
  11    405    303    607    510    507    508    205    202    508    606    304    505    304    202 
  11    303    305    606    409    406    505    305    303    506    608    203    506    305    103 
  11    404    406    707    404    404    404    505    303    508    404    303    507    303    103 
  11    304    404    707    510    404    404    205    303    606    608    202    507    304    303 
  11    404    303    707    510    505    404    203    306    606    606    404    505    303    207 
  11    505    303    607    409    406    508    202    406    508    505    204    607    304    306 
  11    405    303    707    404    404    508    202    406    808    606    304    506    305    707 
  11    303    304    609    510    406    404    202    303    508    606    304    606    303    207 
  11    303    305    607    409    507    508    202    306    608    506    404    506    304    303 
  12    404    305    607    404    406    707    202    406    508    607    304    505    103    303 
  12    404    303    607    409    707    707    203    306    508    606    303    606    303    203 
  12    303    303    607    404    507    505    203    303    505    607    304    506    103    101 
  12    303    303    607    409    505    708    203    306    105    606    404    506    303    203 
  12    404    505    607    505    707    407    203    304    105    606    304    606    303    103 
  12    304    406    607    408    707    808    202    406    506    306    304    606    103    101 
  12    404    406    607    404    606    708    202    404    105    607    203    506    304    202 
  12    404    305    707    410    606    407    303    606    508    606    303    606    101    101 
  12    303    303    607    404    707    808    203    406    105    206    304    506    103    101 
  12    304    606    607    409    606    407    202    406    505    606    303    506    104    103 
  12    304    303    607    404    507    707    203    406    608    606    304    505    303    103 
  12    404    606    607    510    406    707    203    404    505    606    303    606    103    303 
  12    303    405    707    409    404    404    202    306    508    306    304    506    101    203 
  12    404    404    606    505    505    407    203    606    506    607    304    505    303    101 
  12    304    405    606    408    406    808    202    303    808    606    203    606    103    102 
  13    404    404    606    404    404    708    202    303    105    206    304    506    304    202 
  13    304    404    606    404    507    407    203    406    506    606    203    505    103    303 
  13    303    404    707    505    406    808    202    404    105    606    304    506    303    103 
  13    404    305    707    510    404    407    203    606    508    606    304    606    304    103 
  13    404    404    607    409    505    708    203    406    105    306    304    606    103    202 
  13    404    303    607    409    406    707    202    406    505    607    304    506    304    202 
  13    303    303    707    404    404    404    303    406    608    606    203    606    303    101 
  13    303    404    607    510    406    407    203    304    505    206    303    506    101    103 
  13    303    404    607    409    507    505    202    404    508    606    304    506    103    303 
  13    404    304    606    404    507    507    203    606    105    606    204    505    101    202 
  13    303    305    607    510    406    707    203    406    506    606    204    606    303    303 
  13    304    304    607    409    505    407    203    406    105    306    404    506    103    103 
  13    404    303    607    510    506    707    203    303    508    607    303    505    101    103 
  13    304    404    709    505    404    505    202    303    105    606    304    606    303    303 
  13    303    404    707    510    505    407    202    303    505    206    203    506    103    203 
  13    404    304    607    409    506    507    203    306    505    606    204    505    304    101 
  13    303    305    607    505    404    707    203    406    508    206    404    506    103    102 
  13    404    505    606    408    405    707    203    406    508    606    303    606    303    202 
  13    304    505    607    404    506    505    303    306    505    606    202    606    304    303 
  13    404    304    709    808    407    407    203    406    105    606    303    506    103    203 
  13    404    304    709    505    406    708    202    606    105    306    202    506    103    101 
  14    404    406    606    409    505    505    203    303    508    608    304    506    305    307 
  14    404    406    507    409    505    508    203    406    508    608    304    606    303    303 
  14    405    404    707    308    404    707    202    404    408    608    303    606    305    103 
  14    404    305    607    610    505    505    202    404    508    607    404    607    305    303 
  14    404    406    506    409    505    508    202    404    608    608    304    607    304    103 
  14    303    303    606    409    406    507    202    505    508    607    303    607    304    102 
  14    404    505    507    409    507    404    203    303    608    608    304    606    304    103 
  14    405    606    607    510    408    707    202    303    508    608    303    606    304    303 
  14    404    406    707    510    507    508    202    307    505    608    304    506    303    305 
  14    303    303    707    509    506    407    202    404    508    606    303    606    103    305 
  14    404    303    607    509    505    507    203    307    508    505    303    606    303    303 
  14    404    505    606    409    507    508    203    606    505    608    303    506    202    103 
  14    305    303    507    308    505    508    203    404    507    608    304    507    305    102 
  14    404    305    707    610    406    507    202    505    707    808    304    506    304    103 
  14    505    404    607    409    507    404    202    303    507    608    303    507    303    303 
  14    304    505    506    409    408    707    203    303    708    508    404    507    103    305 
  14    305    405    606    409    507    508    202    307    606    606    304    607    303    305 
  14    304    406    507    510    506    407    101    404    608    505    303    606    202    505 
  14    304    404    607    509    505    507    203    307    508    608    304    505    305    101 
  14    303    406    606    910    407    508    103    607    507    808    303    505    304    101 
  15    204    406    202    404    707    707    202    507    506    606    304    506    304    101 
  15    404    303    202    404    707    606    202    305    506    606    304    506    303    101 
  15    304    505    606    409    404    407    203    303    508    406    303    505    303    305 
  15    401    505    607    409    505    505    202    205    505    303    304    505    103    305 
  15    404    406    606    409    808    508    203    404    505    306    304    606    103    305 
  15    104    505    606    409    608    808    203    202    506    606    304    506    303    303 
  15    204    304    206    510    405    407    203    305    505    306    304    105    101    103 
  15    304    405    207    408    405    404    203    303    505    206    304    606    101    303 
  15    203    404    206    510    507    505    202    303    608    106    404    506    101    101 
  15    304    506    606    408    407    508    101    202    505    606    404    505    103    101 
  15    303    406    207    510    508    404    101    305    608    303    404    106    103    305 
  15    203    607    607    505    708    404    202    404    508    306    303    506    103    305 
  16    303    303    709    404    404    407    202    404    505    306    304    506    304    103 
  16    404    606      0    404    505    404    202    505    506    206    304    505    102    101 
  16    404    404    707    404    507    505    202    305    505    106    404    506    103    303 
  16      0    507    607    404    707    508    203    303    505    606    404    607    303    303 
  16      0    303    606    404    406    404    202    303    505    303    404    505    103    103 
  16    404    303    206    404    406    404    203    202    505    306    303    506    101    303 
  16    101    404    707    303    405    404    203    305    506    306    304    505    101    101 
  16    505    404    709    404    406    404    202    404    506    306    303    506    101    303 
  16    404    404    707    404    707    505    101    505    505    303    304    606    103    303 
  16    404    404    609    404    404    303    101    303    506    306    304    606    104    101 
  16    404    202    607    404    707    404    202    505    505    303    304    606    103    303 
  16    303    808    606    408    404    404    202    303    507    606    303    506    304    103 
  16    404    404    707    404    505    505    202    303    505    202    404    606    204    303 
  16    104    304    707    304    406    404    202    305    505    106    303    105    103    303 
  16    101    304    607    304    406    404    203    404    608    606    304    506    104    103 
  16    104    506    606    304    405    505    202    305    505    303    304    106    103    303 
  16    105    405    206    308    406    303    203    303    608    206    404    606    304    101 
  16    405    206    707    304    707    304    203    505    507    306    404    505    204    101 
  16    305    607    709    308    404    404    202    304    505    206    404    505    304    305 
  16    304    708    707    303    407    305    203    304    506    103    303    101    102    305 
  16    404    204    609    303    404    305    202    404    507    306    304    105    103    103 
  16    103    306    607    510    506    505    203    404    506    303    303    506    303    101 
  17    405    507    606    505    405    404    203    505    505    206    304    506    103    303 
  17    305    303    707    404    406    404    202    305    507    306    304    505    101    303 
  17    304    303    707    404    707    505    101    305    505    206    304    506    103    103 
  17    404    405    709    404    404    303    101    404    608    103    303    606    104    303 
  17    103    404    707    404    707    404    202    505    507    306    303    606    103    101 
  17    103    406    609    404    404    404    202    303    505    306    304    606    304    303 
  17    505    404    609    304    505    505    101    505    506    306    304    506    102    303 
  17    404    202    607    303    406    404    202    303    507    306    404    606    103    305 
  17    404    707    606    404    406    304    203    303    506    303    404    105    303    305 
  17    404    404    707    404    405    404    202    305    505    306    404    506    103    103 
  17    303    304    707    404    707    505    203    404    507    303    303    106    101    101 
  17    303    306    609    304    404    303    203    505    505    606    304    606    101    303 
  17    305    506    607    304    407    405    202    305    505    202    303    505    101    303 
  17    305    204    606    409    404    404    101    303    506    106    304    505    103    101 
  17    404    407    707    409    506    505    101    304    505    606    304    101    303    101 
  17    304    606    707    409    405    304    202    305    507    303    304    105    404    303 
  18    404    404    606    409    505    707    203    406    105    606    404    606    304    203 
  18    404    303    606    505    707    707    203    303    105    606    304    506    303    103 
  18    404    406    709    505    707    808    203    305    505    306    303    606    303    101 
  18    303    303    707    404    606    707    202    303    105    607    304    606    303    202 
  18    404    303    607    404    606    407    202    303    508    606    304    506    303    101 
  18    405    404    607    505    707    808    203    303    105    206    203    606    303    101 
  18    304    303    606    303    606    707    202    303    505    606    304    606    303    103 
  18    404    404    607    505    506    707    203    303    505    606    203    606    103    103 
  18    303    303    606    505    707    707    203    303    505    206    303    506    303    101 
  18    204    404    607    510    707    808    203    505    505    606    203    606    303    101 
  18    404    404    607    505    507    808    203    303    508    306    304    606    303    102 
  18    505    404    707    404    707    707    202    303    505    306    203    506    303    101 
  18    305    303    607    505    606    407    203    303    105    607    304    606    303    202 
  18    303    404    607    303    506    808    203    303    508    306    203    606    103    101 
  18    405    303    606    505    707    707    203    303    105    607    303    606    303    101 
  18    404    304    607    505    707    404    203    303    505    606    203    506    303    103 
  18    304    304    606    510    507    708    202    305    505    306    304    606    101    103 
  19    204    404    607    505    808    808    203    405    606    607    304    505    103    101 
  19    404    404    303    510    808    508    202    404    506    206    404    506    304    103 
  19    404    303    206    408    406    707    202    303    606    607    404    606    103    101 
  19    404    404    607    510    508    707    203    305    606    707    404    506    303    101 
  19    404    303    607    505    606    307    203    305    505    606    303    505    103    101 
  19    404    303    606    505    406    707    202    303    606    306    304    505    304    101 
  19    303    303    206    303    606    404    101    404    506    306    404    505    103    103 
  19    204    304    303    404    808    707    202    405    506    606    304    105    303    101 
  19    404    304    203    404    406    606    203    404    606    606    304    506    303    101 
  19    404    305    206    303    508    407    203    303    606    406    303    606    103    305 
  19    202    305    306    404    606    505    202    305    505    303    304    506    304    505 
  19    203    405    606    404    406    707    101    305    606    707    304    505    404    505 
  19    203    405    307    510    406    307    102    303    505    606    304    105    101    103 
  19    204    404    307    408    408    404    103    507    506    306    304    505    104    103 
  19    304    505    707    510    404    707    101    305    506    606    304    505    103    303 
  20    404    406    607    510    406    707    202    507    506    608    303    606    304    103 
  20    405    405    609    409    505    407    203    202    505    606    303    606    304    103 
  20    404    406    305    409    406    707    202    406    509    606    303    505    404    102 
  20    304    406    606    409    406    505    202    404    505    606    303    606    304    101 
  20    406    606    707    510    406    707    205    405    505    606    305    606    303    101 
  20    404    406    606    510    505    707    202    306    505    606    303    506    303    101 
  20    404    406    606    510    505    707    203    306    505    606    303    506    303    101 
  20    506    406    606    510    509    707    203    505    505    606    303    606    304    101 
  20    405    505    606    509    404    505    205    404    508    608    303    606    304    101 
  20    404    406    607    510    507    407    202    406    508    606    303    606    303    103 
  20    404    406    607    510    507    707    203    404    508    606    304    606    303    101 
  20    303    404    606    509    406    707    203    404    508    606    303    506    305    101 
  20    404    406    606    510    507    707    203    406    508    606    303    606    304    101 
  20    405    406    606    510    404    707    203    404    505    606    303    606    305    101 
  20    306    404    606    510    509    707    202    405    508    606    303    606    304    101 
  20    304    505    606    409    406    707    202    505    508    606    303    606    303    101 
  20    404    405    607    409    505    707    203    406    808    508    303    606    303    101 
  20    304    406    609    510    507    405    203    307    808    506    305    506    305    101 
  20    405    606    305    510    507    505    203    303    808    508    303    506    304    101 
  20    405    606    606    510    406    407    203    404    506    608    303    606    405    103 
  21    404    406    707    409    507    407    203    404    506    206    305    606    303    101 
  21    203    406    606    409    404    202    203    404    606    206    404    506    103    101 
  21    405    406    607    909    707    707    203    505    506    608    305    606    101    101 
  21    404    404    606    308    607    407    203    404    606    608    304    506    303    202 
  21    404    405    607    408    507    404    203    404    606    305    505    506    103    303 
  21    404    406    707    409    507    409    203    304    505    606    304    505    304    303 
  21    405    406    707    409    507    404    203    307    608    606    305    606    103    303 
  21    404    606    609    308    606    404    203    303    505    204    303    506    303    102 
  21    404    405    609    409    707    707    203    304    506    305    303    505    304    305 
  21    303    406    607    409    608    404    203    404    606    508    305    606    103    105 
  21    204    406    607    409    407    407    203    404    606    206    304    506    304    305 
  21    304    505    707    404    407    707    203    307    508    306    303    505    103    202 
  21    204    505    606    303    708    708    203    303    606    306    405    505    303    203 
  21    405    606    707    303    708    808    203    307    506    305    405    506    103    203 
  21    404    607    606    404    406    708    203    303    808    608    305    505    103    502 
  21    202    707    607    408    506    808    206    304    505    606    304    606    304    202 
  22    404    606    607    909    606    407    203    404    505    206    304    506    303    101 
  22    203    405    607    308    606    202    203    404    506    206    404    606    101    303 
  22    405    406    707    408    707    707    203    404    506    608    304    606    303    203 
  22    404    406    707    409    707    407    203    404    606    608    304    506    103    203 
  22    304    406    607    409    707    404    203    505    606    305    505    606    101    303 
  22    404    404    606    308    707    409    203    404    606    606    304    506    303    303 
  22    404    405    607    409    707    404    203    404    606    606    305    506    103    303 
  22    404    406    707    409    507    404    203    304    505    204    303    505    304    102 
  22    404    406    707    409    507    707    203    307    608    305    303    606    103    305 
  22    404    406    606    409    406    808    203    303    505    606    304    506    102    303 
  22    406    406    607    410    507    509    203    404    505    606    304    606    103    305 
  22    303    606    606    409    506    707    203    404    606    606    404    505    202    207 
  22    404    606    609    409    506    407    203    404    506    306    404    506    102    305 
  22    404    606    607    409    505    407    203    506    505    606    304    506    102    305 
  22    404    607    707    409    505    507    203    505    506    707    304    506    303    102 
  22    304    406    707    409    507    404    203    405    505    306    404    606    103    103 
  22    204    406    607    310    507    404    203    405    506    307    405    505    103    305 
  22    304    606    606    409    406    404    203    303    505    306    304    506    304    305 
  22    304    606    606    409    507    808    203    404    505    303    304    606    103    305 
  22    404    404    607    909    506    509    203    306    606    606    404    505    102    103 
  22    404    404    606    404    607    707    203    406    506    303    404    506    103    305 
  23    404    305    707    309    707    404    203    404    505    707    304    606    304    303 
  23    404    406    606    303    707    404    203    303    505    606    304    606    103    303 
  23    404    405    606    404    808    404    203    507    607    607    404    505    303    303 
  23    202    404    206    308    606    404    203    404    505    606    404    505    303    103 
  23    404    404    606    509    606    404    203    404    505    606    304    606    304    103 
  23    404    404    607    404    707    407    203    404    505    606    304    506    304    103 
  23    404    505    607    303    606    505    203    404    505    606    304    606    303    203 
  23    204    406    607    303    606    408    203    407    505    606    404    505    304    303 
  23    404    404    707    309    507    507    203    506    607    306    304    506    304    103 
  23    202    406    709    309    507    407    203    506    607    206    304    506    304    103 
  23    404    404    606    303    606    404    203    303    505    606    404    606    305    303 
  23    404    404    606    505    505    404    203    404    505    606    404    506    303    303 
  23    204    404    606    409    509    505    203    404    505    607    404    606    303    103 
  23    204    505    607    309    606    404    203    404    507    306    304    505    304    303 
  23    204    406    607    309    507    407    203    404    505    606    304    606    304    101 
  23    204    404    707    303    507    505    203    407    506    606    404    506    205    101 
  23    404    406    709    505    609    408    203    506    607    306    304    606    303    103 
  23    404    505    606    409    505    507    203    506    607    207    304    505    203    203 
  23    204    606    606    304    607    407    303    505    506    606    404    506    404    303 
  23    202    606    909    404    707    707    303    606    707    303    404    505    304    203 
  24    405    606    607    409    707    404    203    307    505    608    404    505    202    103 
  24    404    505    606    408    404    404    203    404    505    608    404    606    204    305 
  24    404    405    606    309    810    404    203    404    505    606    404    506    204    303 
  24    404    404    606    409    508    404    203    404    505    606    404    606    305    303 
  24    404    406    606    409    608    404    203    404    505    507    404    606    103    303 
  24    303    305    606    303    911    404    203    303    404    505    404    506    204    303 
  24    404    406    609    409    507    404    203    404    506    606    404    606    103    303 
  24    405    606    509    303    407    407    203    404    505      0    404    505    101    303 
  24    404    406    606    309    707    404    202    206    506    607    404    606    304    304 
  24    404    406    305    909    707    508    203    505    505    608    404    606    103    303 
  24    404    406    606    409    606    404    203    404    505    204    203    606    304    303 
  24    404    406    606    404    507    404    203    404    505    606    404    606    103    303 
  24    404    303    606    308    507    407    203    404    507    606    404    606    305    303 
  24    404    406    607    409    707    407    203    404    505    406    404    606    303    303 
  24    404    406    606    404    707    404    205    404    505    608    304    606    305    303 
  24    303    404    606    303    406    407    202    303    507    606    303    606    303    303 
  24    303    405    606    309    606    404    202    404    505    606    404    606    304    303 
  24    404    406    606    404    707    404    203    404    505    608    404    506    303    305 
